task_family,hidden_variable,count,safe_completion,task_success,regret,unsafe_rate,slip_rate,damage_rate,alias_rate,abstain_rate,certificate_precision,certificate_recall,boundary_f1,irreducible_score,hidden_need
peg-seat,surface_anisotropy,9,0.48996771906724007,0.6075185732634284,0.4759619267556152,0.3918361806539611,0.3147139702681392,0.2997425732413253,0.8440423935958083,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.35150714789257026,0.6797013014809095
peg-seat,tactile_latency,9,0.733340491197295,0.797962562844135,0.20013751754954967,0.21540690548946712,0.21419195962791024,0.2092727636651192,0.5694388530713972,0.0,0.7000000000000001,0.09999999999999999,0.17500000000000002,0.10020212129199785,0.19757656659819456
pour,adhesion,9,0.7558619016908328,0.8172704951975708,0.18360263849166714,0.20469531168912675,0.20765466422391088,0.1761891978015198,0.5574436204964643,0.0,0.7000000000000001,0.09999999999999999,0.17500000000000002,0.08385888278199953,0.1768951311241722
pour,backlash,9,0.7553771879616318,0.8163809171949976,0.1814857907612957,0.20334576411122007,0.2069343670676565,0.17554093036089086,0.554819531579922,0.0,0.7000000000000001,0.09999999999999999,0.17500000000000002,0.08205813989136349,0.17237083988875435
pour,cable_tension,9,0.7408204380932575,0.8045410227829964,0.19542453830814402,0.21240194896579576,0.2125558619940556,0.18060027579465,0.5639433158692833,0.0,0.7000000000000001,0.09999999999999999,0.17500000000000002,0.0961118772073612,0.18810150245661875
pour,compliance,9,0.52718665422383,0.6364568720885866,0.43337905751392536,0.3642340595491892,0.29765318704105437,0.25718786833694884,0.8154498967738617,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.30885518982485816,0.6254865223518729
pour,contact_mode,9,0.502391402811652,0.617306708785054,0.4623382025537872,0.38305101991134033,0.30943617733383366,0.2677925596004503,0.8333020040989393,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.3383126655568063,0.6591911039996341
pour,fluid_fill,9,0.4309761076159981,0.5605346491092276,0.5404482414364014,0.4318618049774314,0.33282811268695367,0.2888453014182583,0.9568564315737318,0.0,0.6492,0.06666666666666667,0.11666666666666667,0.39679250393960647,0.896426437711571
pour,friction,9,0.5231185130090045,0.6335002966844271,0.4389646163263705,0.3679392789180749,0.30029598398864976,0.25956638558978484,0.8154906940219536,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.31546218219384686,0.624694436593814
pour,grasp_affordance,9,0.7448010092032565,0.8073468416993943,0.18941100865523966,0.2084861083204589,0.21011479158494029,0.17840331242644622,0.560109915311011,0.0,0.7000000000000001,0.09999999999999999,0.17500000000000002,0.09000920118457292,0.18149219114925247
pour,local_geometry,9,0.7478354884618825,0.810687403643879,0.19095286598646435,0.20950638393998836,0.2108411935580843,0.17905707420227585,0.5601353988273785,0.0,0.7000000000000001,0.09999999999999999,0.17500000000000002,0.09182520611743293,0.18153612824643825
pour,occlusion_depth,9,0.7464514432361304,0.8095177381692084,0.1921722587151558,0.21022098311025889,0.21084097461207907,0.17905687715087112,0.5656346734018235,0.0,0.7000000000000001,0.09999999999999999,0.17500000000000002,0.09182465875241991,0.19101763613341216
pour,payload,9,0.5506527314379388,0.6564896704885246,0.4158405842692664,0.3527897968352859,0.2903275584552023,0.25059480260968214,0.8063084914376266,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.29054111836022817,0.6059724948158313
pour,support_stiffness,9,0.7620872654673914,0.822076065667829,0.1763332100651162,0.199962667334792,0.2047112254900868,0.1735401029410781,0.5527372349043032,0.0,0.7000000000000001,0.09999999999999999,0.17500000000000002,0.07650028594743918,0.16878067320665288
pour,surface_anisotropy,9,0.5280579295620358,0.6378370613379986,0.436325597410026,0.36593043925320956,0.29782629348738404,0.25734366413864557,0.8266347481520064,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.3092879559406822,0.6445320935928561
pour,tactile_latency,9,0.7550173608046842,0.8165512706659454,0.184252812672314,0.20511303287087085,0.20783098346490025,0.17634788511841018,0.5587580377607647,0.0,0.7000000000000001,0.09999999999999999,0.17500000000000002,0.08429968088447276,0.1791613677867591
press-fit,adhesion,9,0.4921545676547521,0.6095747181301989,0.47522312060979577,0.3914005015848233,0.3146418086822092,0.31247762781398836,0.8414681409124556,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.3513267439277454,0.6766558712063537
press-fit,backlash,9,0.4951892537383879,0.6123472963386026,0.4737696785352193,0.3905268086673826,0.3143733258923285,0.3122359933030958,0.8376387792847034,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.35065553695304374,0.668125345157065
press-fit,cable_tension,9,0.46871757194449376,0.5928775991097811,0.5095245387551349,0.4138667572176242,0.32940669669357525,0.32576602702421775,0.8552790056577512,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.3882389639561605,0.7017219984472243
press-fit,compliance,9,0.32128725205711917,0.4765538760571191,0.6711193004347007,0.5175554133333334,0.39003164444444444,0.38032847999999997,1.0,0.0,0.5528,0.0,0.0,0.5398013333333334,1.0
press-fit,contact_mode,9,0.45638928047180577,0.5830851539079206,0.5223627757543591,0.4223195781203826,0.3351701205911361,0.3309531085320224,0.8582330629360075,0.0,0.6641333333333335,0.07777777777777778,0.13611111111111113,0.4026475237000623,0.7089190487074711
press-fit,fluid_fill,9,0.5063854276134307,0.6213467730481895,0.4627931189206016,0.38320448478252905,0.3090146667622723,0.30741320008604506,0.8390218477248979,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.33725888912790297,0.67216205156817
press-fit,friction,9,0.4771421352272928,0.5985527669178513,0.49520868847249055,0.4047021056351956,0.32427775950647697,0.3211499835558292,0.840016393961668,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.37541662098841444,0.671314048664492
press-fit,grasp_affordance,9,0.47420825054353233,0.5956336105786989,0.49556829581109985,0.4047512001172218,0.3235494902395323,0.3204945412155791,0.8482369436212722,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.3735959478210531,0.6881704207194386
press-fit,local_geometry,9,0.4719944208091241,0.5948421165143613,0.5026858196080037,0.4094923190174569,0.3269834473648096,0.3235851026283286,0.8477260122739412,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.38218084063424623,0.6886569956923192
press-fit,occlusion_depth,9,0.47514228215882426,0.5961979952491203,0.49406458619168575,0.4035190436343201,0.32166766522212326,0.3188008986999109,0.8590246247095112,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.3688913852775304,0.7102640557493355
press-fit,payload,9,0.49669883143982485,0.6136348346561747,0.47246419936448536,0.38978667738783285,0.3143950620094619,0.31225555580851566,0.8317113804882698,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.350709877245877,0.6560042497463756
press-fit,support_stiffness,9,0.5122225807030396,0.6251706953575987,0.45231327945711886,0.3764937155151974,0.3052222036676782,0.3039999833009104,0.8282424559179753,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.32777773139141775,0.6481528079963392
press-fit,surface_anisotropy,9,0.47558340970277524,0.5969101905235813,0.49521632661594683,0.40442260273602,0.32293831129555567,0.31994448016600013,0.85229119854716,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.37206800046111155,0.6962263828661466
press-fit,tactile_latency,9,0.48695718189619,0.6059737020674725,0.4836062219610032,0.3967217339042748,0.3174118988480399,0.31497070896323587,0.8525689569685218,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.35825196934232195,0.6986436194236822
pull,adhesion,9,0.5476941862701572,0.6531577276266409,0.41430894995041473,0.35154513785494546,0.2884947734021496,0.24254529606193462,0.8164718767755763,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.28595915572759606,0.627184885648671
pull,backlash,9,0.5475517625473965,0.6533074293127908,0.4156932452588928,0.3525188892179821,0.2893961535548894,0.24335653819940045,0.8142551010001985,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.2882126061094457,0.6237661017014055
pull,cable_tension,9,0.5181284196052846,0.6302817240761397,0.4484029580363715,0.3738443482361837,0.30302574766650686,0.25562317289985614,0.8315168491689456,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.32228659138848936,0.6570405658708703
pull,compliance,9,0.5286498445747284,0.6376253346841652,0.43200953481817783,0.3632516336981219,0.2966787339457362,0.24991086055116257,0.8183868850998475,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.30641905708656264,0.6316305804983797
pull,contact_mode,9,0.348520734096297,0.49634682476296355,0.6337563404598229,0.4927536355555555,0.3723160888888889,0.31798448,1.0,0.0,0.5661333333333334,0.011111111111111112,0.019444444444444445,0.4955124444444443,1.0
pull,fluid_fill,9,0.5564867245944572,0.6595543737952636,0.4021779653226329,0.34355883066935483,0.283053145335865,0.23764783080227847,0.8136408929848669,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.2723550855618848,0.6211721787958191
pull,friction,9,0.5339025187684201,0.643099765871117,0.43296947108856265,0.36399082367565627,0.2976030728383123,0.250742765554481,0.8141185430069847,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.30872990431800296,0.6220026147853621
pull,grasp_affordance,9,0.5328169090754825,0.6413821936383859,0.42998976947355977,0.36188428187634464,0.2955670558387078,0.248910350254837,0.8198407122387894,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.30363986181899166,0.6326609745635113
pull,local_geometry,9,0.5261297936115497,0.6360468562303125,0.4368300999591521,0.36639020872920963,0.2986648878816002,0.2516983990934402,0.821140419875831,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.31138444192622294,0.6341831806923932
pull,occlusion_depth,9,0.5305815656166273,0.6393515328000658,0.4315436438871671,0.3625665572781285,0.29463213634068214,0.24806892270661393,0.8351573483850948,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.30130256307392767,0.6612395687282779
pull,payload,9,0.37717238070601367,0.519564978039347,0.6065478532099028,0.4746419911111111,0.3593792,0.30634127999999994,1.0,0.0,0.6056,0.03333333333333334,0.05833333333333332,0.4631702222222221,1.0
pull,support_stiffness,9,0.5652225465039575,0.6667420619001319,0.39398139456448394,0.3383983846539151,0.2804803054950097,0.23533227494550873,0.8016526603830028,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.2659229859597465,0.5994414204899091
pull,surface_anisotropy,9,0.5376127618743709,0.6456836996032611,0.42758133075017113,0.36023645909630087,0.2942032878342961,0.2476829590508665,0.8218518847475014,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.30023044180796266,0.6369164166310611
pull,tactile_latency,9,0.5416947439267299,0.648369567666095,0.4207025407378268,0.3555827457978841,0.29048578922422796,0.2443372103018051,0.826088690560414,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.2909366952827921,0.6465639891421888
push-turn,adhesion,9,0.5270026835721687,0.6376994858456954,0.44097381141634845,0.36898934091175534,0.29993786260939215,0.2736440763484529,0.8274247857499633,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.3145668787457026,0.6495645632174993
push-turn,backlash,9,0.5249865591841146,0.6357676597159713,0.4413038655178247,0.3692703351061888,0.3003775300654312,0.2740397770588881,0.8248513992574921,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.31566604738580034,0.644277062168793
push-turn,cable_tension,9,0.487854003259111,0.6059693840252188,0.47887450707078283,0.3937179358870261,0.31583143512076606,0.2879482916086895,0.8464831969757115,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.3543008100241375,0.6838191528010213
push-turn,compliance,9,0.5131380510218924,0.6266079864890175,0.45485462571071156,0.3782331182237506,0.30664562328939454,0.2796810609604551,0.8262933423652858,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.3313362804457085,0.6457865553130195
push-turn,contact_mode,9,0.48050427830348824,0.5997657955211687,0.4845082811460614,0.39753839072560176,0.3188545286027801,0.2906690757425021,0.8433149197738342,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.3618585437291725,0.6787293714937924
push-turn,fluid_fill,9,0.5335100052054726,0.6420656352771938,0.4302165953238142,0.3618521002390704,0.29485698027744994,0.2690712822497049,0.8272401287656107,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.301864672915847,0.6469249611030942
push-turn,friction,9,0.33463499560975457,0.48596593960975465,0.6513787525347626,0.5044364800000001,0.38066097777777774,0.34629487999999997,1.0,0.0,0.5528,0.0,0.0,0.5163746666666666,1.0
push-turn,grasp_affordance,9,0.5082419643524438,0.622935327352192,0.46135203745864356,0.3823112099991602,0.30863363603858124,0.2814702724347231,0.8362539110310405,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.3363063123186754,0.6628033100476765
push-turn,local_geometry,9,0.5031782785983483,0.6194091180407736,0.46905767443538576,0.3874361314747513,0.31230674696215716,0.28477607226594137,0.8361198047432324,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.345489089627615,0.6646573128180532
push-turn,occlusion_depth,9,0.5035359210042782,0.6179600106964211,0.4603619269404158,0.3814136323071433,0.3069776452409208,0.2799798807168288,0.8471832142980228,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.33216633532452433,0.686419022806084
push-turn,payload,9,0.5229489936537187,0.6335368407909021,0.4401296987657766,0.36862615712394464,0.30048479270465966,0.2741363134341937,0.8187410478946924,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.3159342039838715,0.631727724283611
push-turn,support_stiffness,9,0.5390260667475388,0.6463010550305418,0.423481572995428,0.35758329427667684,0.2926299833391812,0.26706698500526305,0.818386203774708,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.29629718057017523,0.6290647119212548
push-turn,surface_anisotropy,9,0.354059096251579,0.5011079069182457,0.6298616804098347,0.49016270222222214,0.3704654222222222,0.33711887999999995,1.0,0.0,0.5661333333333334,0.011111111111111112,0.019444444444444445,0.49088577777777764,1.0
push-turn,tactile_latency,9,0.5165430362382973,0.6293052508995494,0.4518245793801947,0.37587404887084,0.3035240582391311,0.276871652415218,0.8417635094226561,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.32353236782005007,0.6768435787875102
scoop,adhesion,9,0.7573672870425545,0.8181445805299288,0.18041370534868156,0.20259097829124761,0.2062311559694804,0.16530804037253233,0.5565865294066452,0.0,0.7000000000000001,0.09999999999999999,0.17500000000000002,0.08030011214592328,0.17541738786586336
scoop,backlash,9,0.7519608164450273,0.8130123231164709,0.1818370982317211,0.2035050222381454,0.20678447702470948,0.16580602932223854,0.5576587945572383,0.0,0.7000000000000001,0.09999999999999999,0.17500000000000002,0.08168341478399596,0.17726612088412766
scoop,cable_tension,9,0.7424209139577245,0.8059477024463649,0.19451338916464236,0.21175596162880128,0.21195767187018685,0.17046190468316816,0.5654162299956043,0.0,0.7000000000000001,0.09999999999999999,0.17500000000000002,0.09461640189768934,0.19064100957096525
scoop,compliance,9,0.5402545392968223,0.6482806486842758,0.4271771973298736,0.3600870312915113,0.29458473480273695,0.24482626132246318,0.8165945496659117,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.3011840592290645,0.6266500724683596
scoop,contact_mode,9,0.516285020347186,0.6288768131167815,0.450522143808449,0.37530597589865117,0.30429772450931786,0.25356795205838606,0.8290619267268844,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.3254665334955169,0.6507015933732216
scoop,fluid_fill,9,0.4444200322462818,0.5714712879106202,0.5278083203272055,0.423504185547795,0.32701420558382444,0.2740127850254419,0.9551783586102278,0.0,0.6641333333333335,0.07777777777777778,0.13611111111111113,0.3822577361817833,0.8896550761208696
scoop,friction,9,0.5292635597241151,0.6387223632136023,0.43440933624647826,0.364862678298291,0.2979128432022214,0.24782155888199928,0.8174891284928454,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.30950433022777574,0.6291218830067784
scoop,grasp_affordance,9,0.7515158716576921,0.8137548255984146,0.18789118038952482,0.2074631798024087,0.209336175103927,0.16810255759353435,0.5606263349676901,0.0,0.7000000000000001,0.09999999999999999,0.17500000000000002,0.08806265998203983,0.182382569867665
scoop,local_geometry,9,0.7495367795557653,0.8119092897784712,0.18854185783782765,0.20790836740901952,0.20972658533410682,0.16845392680069612,0.5598464371550681,0.0,0.7000000000000001,0.09999999999999999,0.17500000000000002,0.08903868555748928,0.18103791846659245
scoop,occlusion_depth,9,0.7553067285369625,0.8173794811280912,0.1870484392508251,0.20690917530376252,0.20882093624529452,0.1676388426207651,0.5619134880710698,0.0,0.7000000000000001,0.09999999999999999,0.17500000000000002,0.08677456283545859,0.18460179935625048
scoop,payload,9,0.5489384725456671,0.6536897618362647,0.4104354019330661,0.34917096430199207,0.2876262694160133,0.23856364247441203,0.8075621231420176,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.2837878957622556,0.6081339287889193
scoop,support_stiffness,9,0.7555160197822848,0.8159394907511991,0.17869001308471522,0.2014115698963813,0.20530744829231387,0.1644767034630825,0.5574617782771591,0.0,0.7000000000000001,0.09999999999999999,0.17500000000000002,0.077990842953007,0.1769264376426116
scoop,surface_anisotropy,9,0.5335922882388524,0.6420233578994559,0.42953085765422494,0.36143689886867836,0.29468807752823056,0.24491926977540754,0.8258652247541876,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.3014424160427988,0.645053134900258
scoop,tactile_latency,9,0.7495858414607521,0.8113236489899699,0.18538597829309675,0.20579269176405932,0.20802960271817478,0.1669266424463573,0.5618472065192575,0.0,0.7000000000000001,0.09999999999999999,0.17500000000000002,0.08479622901765915,0.1844875208186431
slide,adhesion,9,0.555140796456578,0.6583377067319507,0.4028890601465606,0.34398970091790915,0.2832252207799437,0.2234026987019493,0.815102159345207,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.2727852741720814,0.6252007522888287
slide,backlash,9,0.5547740611646659,0.6585741129534703,0.40591631868826655,0.34600017262934774,0.284658751199062,0.22469287607915567,0.8151293064580768,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.276369100219877,0.6251294555963862
slide,cable_tension,9,0.5244904841835906,0.634843695393975,0.43947940968331817,0.36784403736794835,0.29849444789148905,0.2371450031023401,0.8341592246827116,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.31095834195094485,0.6614519334587714
slide,compliance,9,0.5462431088161365,0.6524815107333892,0.4181386845556711,0.3541280063908426,0.2905168514032054,0.22996516626288482,0.8145638716557226,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.29101435073023574,0.6251845784933799
slide,contact_mode,9,0.5195020915816638,0.6309924262248932,0.4450975232407881,0.37163444881076385,0.30142852352605315,0.2397856711734478,0.8317184981782947,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.31829353103735514,0.6566333476740854
slide,fluid_fill,9,0.558662040002633,0.6602684171381842,0.39495023067449797,0.3386879237851701,0.2793173330506073,0.21988559974554656,0.8164042031016059,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.2630155548487404,0.6278280678448602
slide,friction,9,0.374519540167042,0.5177192841670419,0.6105840199848918,0.47733248,0.36130097777777775,0.2936708799999999,1.0,0.0,0.6056,0.03333333333333334,0.05833333333333332,0.46797466666666665,1.0
slide,grasp_affordance,9,0.5424795826840207,0.64874118871234,0.41838269126114475,0.3542053534277312,0.29020796065772214,0.22968716459194985,0.8184853645831477,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.2902421238665275,0.6304816305712174
slide,local_geometry,9,0.5331720529594051,0.6413161415003117,0.4279646127448036,0.3604802951363554,0.2943611184822195,0.23342500663399754,0.8220278319241302,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.30062501842777106,0.637244786804917
slide,occlusion_depth,9,0.5425352972176521,0.6495298831305408,0.42269162781172154,0.35664861970962836,0.2902703304775648,0.22974329742980823,0.8366080456148203,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.29039804841613404,0.6657467972940252
slide,payload,9,0.5612642818632817,0.6645099733652994,0.402835367318939,0.3441523050067257,0.2841407574185846,0.22422668167672613,0.8064933346892011,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.2750741157686838,0.6079102447037675
slide,support_stiffness,9,0.5709901555482823,0.6711752348978464,0.38749719972393,0.3339502644985465,0.27680423945848714,0.21762381551263846,0.8070247549657947,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.2567328208684402,0.6074327520622456
slide,surface_anisotropy,9,0.3907911962114612,0.5297088068781277,0.5890669478599637,0.4630587022222222,0.3511054222222222,0.28449487999999995,1.0,0.0,0.6346666666666667,0.05555555555555555,0.09722222222222222,0.4424857777777777,1.0
slide,tactile_latency,9,0.5524074305078229,0.6566467911508118,0.40846034733591335,0.3474645354766296,0.28476398184423274,0.2247875836598095,0.8252603829507119,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.2766321768328042,0.6440191125015622
stack,adhesion,9,0.7527391668272378,0.8141411771361269,0.18360856501474915,0.20467336769629665,0.20755100578302943,0.1728959052047265,0.5583911422226479,0.0,0.7000000000000001,0.09999999999999999,0.17500000000000002,0.08359973667979591,0.17852878927276467
stack,backlash,9,0.7530612065113161,0.8140673910512729,0.1815330294682595,0.20335394846652266,0.20685872081462953,0.1722728487331666,0.5556971401148475,0.0,0.7000000000000001,0.09999999999999999,0.17500000000000002,0.08186902425879611,0.17388395805241902
stack,cable_tension,9,0.743164564093091,0.8065515220103765,0.19372632667631112,0.21128985972428568,0.21182741762043913,0.1767446758583952,0.5632335688043059,0.0,0.7000000000000001,0.09999999999999999,0.17500000000000002,0.09429076627332006,0.18687780062045076
stack,compliance,9,0.5386075013192396,0.6463865919341999,0.4257494384326803,0.3592636353832013,0.29448288181962323,0.25113459363766083,0.8113576132662895,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.3009294267712803,0.6155549602971646
stack,contact_mode,9,0.5116665186069277,0.6248370189912653,0.45329548033884787,0.3772350012811253,0.3059886294033367,0.26148976646300304,0.8256908385026366,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.3296937957305641,0.6467708624414188
stack,fluid_fill,9,0.758381572823873,0.8187699011200158,0.17841756794358407,0.20129442765380953,0.2053991268613523,0.17095921417521706,0.5555733764369631,0.0,0.7000000000000001,0.09999999999999999,0.17500000000000002,0.07822003937560301,0.17367057240089434
stack,friction,9,0.5278916305893572,0.6376160623496108,0.43562628561481564,0.3657481058675125,0.2988313128537625,0.25504818156838627,0.8144088981625681,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.31180050435662854,0.6226950212900059
stack,grasp_affordance,9,0.7520836913532555,0.8147827774900062,0.1902265269550343,0.20899695378916888,0.21035731219643858,0.1754215809767947,0.5614277354080289,0.0,0.7000000000000001,0.09999999999999999,0.17500000000000002,0.09061550271331868,0.18376429476480094
stack,local_geometry,9,0.7462648017637515,0.8092568012776865,0.19170349603223247,0.20997333171311622,0.21105061140353257,0.17604555026317936,0.5614720356696881,0.0,0.7000000000000001,0.09999999999999999,0.17500000000000002,0.09234875073105372,0.18384067452628228
stack,occlusion_depth,9,0.7451427981255072,0.8077794387821817,0.18992785822238403,0.2087888021889149,0.21002782530483788,0.17512504277435406,0.5633748896233135,0.0,0.7000000000000001,0.09999999999999999,0.17500000000000002,0.08979178548431688,0.18712145720494675
stack,payload,9,0.5498591119582051,0.6546144485236369,0.410242055225267,0.34918445521810604,0.2881590816339103,0.24544317347051928,0.8019279216886194,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.285119926306998,0.5985690250072876
stack,support_stiffness,9,0.4418180213763916,0.5696904085103436,0.5316596457710372,0.4262412904465067,0.3296897980201876,0.28282081821816885,0.947418939285638,0.0,0.6641333333333335,0.07777777777777778,0.13611111111111113,0.3889467172726912,0.8769494959368954
stack,surface_anisotropy,9,0.5353282397048615,0.6434782127739277,0.4279191557480033,0.3604999102302203,0.294525955419706,0.2511733598777354,0.8204035502424674,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.3010371107714873,0.6327164233583028
stack,tactile_latency,9,0.7508456592721183,0.8121730002060465,0.183199773537591,0.2044244697797606,0.20737669058835495,0.17273902152951945,0.5583537834227114,0.0,0.7000000000000001,0.09999999999999999,0.17500000000000002,0.08316394869310971,0.17846437754873615
tool-use,adhesion,9,0.7458502370529444,0.8090859318512987,0.1929875146854526,0.21078564932784805,0.21147633097151233,0.20042869787436113,0.5631359604355357,0.0,0.7000000000000001,0.09999999999999999,0.17500000000000002,0.0934130496510031,0.1867095103294677
tool-use,backlash,9,0.7441630322587073,0.8075999147363352,0.19400654732531014,0.21145627492542626,0.21193821428995077,0.20084439286095568,0.5633204908337232,0.0,0.7000000000000001,0.09999999999999999,0.17500000000000002,0.09456775794709922,0.1870276661884117
tool-use,cable_tension,9,0.7303139652604748,0.7967351894804163,0.20933159122621073,0.22140408073313844,0.21809835811535183,0.2063885223038166,0.5735020635425752,0.0,0.7000000000000001,0.09999999999999999,0.17500000000000002,0.10996811751060181,0.20458210189332895
tool-use,compliance,9,0.49122127752875666,0.6078789133697424,0.471241841824914,0.388858786136619,0.3132584387799182,0.2920325949019264,0.8368143133355566,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.3478683191720178,0.6668079359376351
tool-use,contact_mode,9,0.47867912333250257,0.6001895131525354,0.4960514526117498,0.40503463273344326,0.32358057639934673,0.3013225187594121,0.8500824204865131,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.37367366322058904,0.6906072268589261
tool-use,fluid_fill,9,0.7439795036596969,0.8068391720118178,0.19112202403860845,0.20953222784040265,0.2105042692258872,0.19955384230329845,0.5639626139465341,0.0,0.7000000000000001,0.09999999999999999,0.17500000000000002,0.09098289528694023,0.18813477500360296
tool-use,friction,9,0.4891091661920595,0.608003435208269,0.4826331693421839,0.39631423005403205,0.3181761416892692,0.29645852752034224,0.841204004445723,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.3601625764453954,0.6755775399471283
tool-use,grasp_affordance,9,0.3561554228101054,0.5036310584456397,0.6317082770484007,0.4915854521184478,0.3721585474750613,0.3450426927275551,0.9927105734019297,0.0,0.5661333333333334,0.011111111111111112,0.019444444444444445,0.4951185909098754,0.9706696263259365
tool-use,local_geometry,9,0.3457475880013888,0.4945609237272546,0.6383573116157778,0.49604445241955264,0.37549955811845986,0.3480496023066139,0.9910304610969045,0.0,0.5661333333333334,0.011111111111111112,0.019444444444444445,0.5034711175183721,0.9642185903682164
tool-use,occlusion_depth,9,0.7369316193225096,0.8022888318862251,0.20394596267798282,0.21785737521238444,0.21560531776962324,0.20414478599266095,0.5730678401830825,0.0,0.7000000000000001,0.09999999999999999,0.17500000000000002,0.10373551664628045,0.20383344092868638
tool-use,payload,9,0.5106774805904597,0.6248297544766063,0.45856653014865834,0.380507579620488,0.3076037602553015,0.28694338422977134,0.8334708011688824,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.33373162286047603,0.6571021968566115
tool-use,support_stiffness,9,0.7466500298765703,0.8091981676483042,0.18951605765201543,0.20849379257244677,0.20992762183157185,0.1990348596484147,0.5621846992087312,0.0,0.7000000000000001,0.09999999999999999,0.17500000000000002,0.08954127680115187,0.18506940476601166
tool-use,surface_anisotropy,9,0.49742261452487985,0.6140970339026952,0.4716247304860242,0.3889147312593844,0.31250944311250195,0.29135849880125175,0.8453107676213121,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.3459958300034771,0.6817042454977998
